tableName;columnName;columnSequence
E29VIPR87T;lettreSignataire;6034
E29VIPR87T;modeleID;5466
E29VIPR87T;noteAlattentionDe;7959
E29VIPR87T;noteContenu;5908
E29VIPR87T;noteNumero;6055
E29VIPR87T;noteObjet;5918
E29VIPR87T;noteReference;8396
E29VIPR87T;reponseContenu;9831
E29VIPR87T;reponseDestinataire;5934
E29VIPR87T;reponseNumero;5702
E29VIPR87T;reponseObjet;6248
E29VIPR87T;reponseReference;8698
E29VIPR87T;typeProjet;7120
E29VIPR87T;userMaj;9643
E29VIPR87T;virementID;6098
E29VIPR87T;virementProjetID;8209
E30ACEX19N;agMatricule;5310
E30ACEX19N;dateMaj;9683
E30ACEX19N;exMillesime;9805
E30ACEX19N;id;8931
E30ACEX19N;motif;8536
E30ACEX19N;statut;6907
E30ACEX19N;userMaj;9715
E30BAVA00E;agMatriculeAccord;9717
E30BAVA00E;bnNumBon;7983
E30BAVA00E;chCode;9824
E30BAVA00E;dateAccord;6430
E30BAVA00E;exMillesime;6423
E30BAVA00E;numCertificat;8032
E30BAVA00E;paExecutionId;9978
E30BAVA00E;userMaj;6624
E30DECO53E;arCode;8358
E30DECO53E;chCode;7488
E30DECO53E;dateMaj;6345
E30DECO53E;exMillesime;8560
E30DECO53E;imputation;8974
E30DECO53E;intervalle;9228
E30DECO53E;LigneID;7963
E30DECO53E;neCode;6694
E30DECO53E;userMaj;9332
E30ENPT10T;aout;8883
E30ENPT10T;avril;7118
E30ENPT10T;budgetApprouve;9320
E30ENPT10T;chCode;9709
E30ENPT10T;code;7234
E30ENPT10T;dateMaj;7176
E30ENPT10T;decembre;8373
E30ENPT10T;exMillesime;8463
E30ENPT10T;fevrier;8120
E30ENPT10T;janvier;5825
E30ENPT10T;juillet;5946
E30ENPT10T;juin;7686
E30ENPT10T;libelle;8851
E30ENPT10T;mai;9823
E30ENPT10T;mars;7355
E30ENPT10T;niveau;5625
E30ENPT10T;novembre;6887
E30ENPT10T;octobre;6515
E30ENPT10T;septembre;9631
E30ENPT10T;total;8288
E30ENPT10T;tresorerieID;8207
E30ENPT10T;userMaj;7067
E31CADE34E;caisseAvDepenseID;7887
E31CADE34E;caisseAvId;7796
E31CADE34E;code;6410
E31CADE34E;libelleFr;8401
E31CADE34E;libelleIR;6513
E31CADE34E;libelleTVA;7106
E31CADE34E;libelleUs;9165
E31CADE34E;montant;7500
E31CADE34E;montantHT;5798
E31CADE34E;montantIR;6811
E31CADE34E;montantTVA;5383
E31CADE34E;tauxIR;9793
E31CADE34E;tauxTVA;8373
E31CAPV14E;caisseAvProcesVerbalCategorieRegieId;9397
E31CAPV14E;caisseAvProcesVerbalId;8868
E31CAPV14E;caisseAvProcesVerbalPieceJustificativeDispoId;9115
E31CAPV14E;caisseAvProcesVerbalPieceJustificativeDispoTypeId;9646
E31CAPV14E;caisseAvProcesVerbalPieceJustificativeId;8640
E31CAPV14E;libelleEN;6924
E31CAPV14E;libelleFR;5615
E31CAPV14E;selected;9919
E31CAPV66E;caisseAvProcesVerbalId;5842
E31CAPV66E;caisseAvProcesVerbalRecetteServiceId;8669
E31CAPV66E;date;9676
E31CAPV66E;designation;8536
E31CAPV66E;IR;6443
E31CAPV66E;IRCM;9480
E31CAPV66E;montant;5570
E31CAPV66E;numQuittanceVersement;5827
E31CAPV66E;observation;7315
E31CAPV66E;TVA;8463
E31CPCA46E;categorieID;9729
E31CPCA46E;code;7373
E31CPCA46E;dateMAJ;7102
E31CPCA46E;libelleEN;5786
E31CPCA46E;libelleFR;9947
E31CPCA46E;userMAJ;8596
E31CPMR89E;dateMAJ;7050
E31CPMR89E;ficheImmoMatRoulantNatureID;6042
E31CPMR89E;libelleEn;5932
E31CPMR89E;libelleFr;5557
E31CPMR89E;userMAJ;9936
E31CPOI01E;bienOperationImmoID;7034
E31CPOI01E;code;7912
E31CPOI01E;dateMAJ;7127
E31CPOI01E;libelleEN;9471
E31CPOI01E;libelleFR;5466
E31CPOI01E;userMAJ;6143
E31CPVV89E;code;6746
E31CPVV89E;dateMAJ;8292
E31CPVV89E;libelleEN;9735
E31CPVV89E;libelleFR;7151
E31CPVV89E;userMAJ;6159
E31CPVV89E;valeurVenaleCategorieID;5427
E31DAVI22T;beneficiaire;6122
E31DAVI22T;compteDepot;6348
E31DAVI22T;dacVirementID;7435
E31DAVI22T;dateMaj;7896
E31DAVI22T;etatvir;8332
E31DAVI22T;montantVirement;7613
E31DAVI22T;numeroVirement;7703
E31DAVI22T;objetVirement;9524
E31DAVI22T;operateur;6270
E31DAVI22T;typeDac;8941
E31DAVI22T;userMaj;9537
E31IDMI07O;Col1_VIDE1;6778
E31IDMI07O;Col10_ENC_ORIGINE;5289
E31IDMI07O;Col11_ENC_IMPUTT;6105
E31IDMI07O;Col12_ENC_PIECE;5158
E31IDMI07O;Col13_ENC_MARCHE;7852
E31IDMI07O;Col14_ENC_EMI;9665
E31IDMI07O;Col15_ENC_REGLE;9047
E31IDMI07O;Col16_ENC_MDR;9868
E31IDMI07O;Col17_ENC_MDR_COMPTE;7223
E31IDMI07O;Col18_ENC_MDR_IMPUT;6351
E31IDMI07O;Col19_ENC_MDR_LIBELLE;6932
E31IDMI07O;Col2_ENC_CLASSIF;7229
E31IDMI07O;Col20_ENC_DATE;8894
E31IDMI07O;Col21_ENC_DATE_LIQ;7069
E31IDMI07O;Col22_ENC_FOURNIS;5280
E31IDMI07O;Col23_VIDE3;9637
E31IDMI07O;Col24_ENC_LIBELLE1;6794
E31IDMI07O;Col25_ENC_LIBELLE2;9809
E31IDMI07O;Col26_ENC_BP;9530
E31IDMI07O;Col27_ENC_LIBELLE3;9294
E31IDMI07O;Col28_ENC_DATE_FRN;9241
E31IDMI07O;Col29_ENC_NBREGL;8518
E31IDMI07O;Col3_ENC_CLE;5913
E31IDMI07O;Col30_ENC_PREC_NOMBRE;6263
E31IDMI07O;Col31_ENC_PREC_MONTANT;5051
E31IDMI07O;Col32_ENC_CODMIN;5274
E31IDMI07O;Col33_VIDE4;7233
E31IDMI07O;Col34_ENC_FACTURE;9021
E31IDMI07O;Col35_ENC_LIGNE_ENG;8685
E31IDMI07O;Col36_ENC_USER_ENG;7401
E31IDMI07O;Col37_ENC_LIGNE_LIQ;5562
E31IDMI07O;Col38_ENC_USER_LIQ;5461
E31IDMI07O;Col39_ENC_MONT_TAXE;5211
E31IDMI07O;Col4_VIDE2;9767
E31IDMI07O;Col40_ENC_NB_REGL;7186
E31IDMI07O;Col41_ENC_MTTAXE_ENG;9114
E31IDMI07O;Col5_ENC_PC;7719
E31IDMI07O;Col6_ENC_EMETTEUR;9646
E31IDMI07O;Col7_ENC_ETAB;8145
E31IDMI07O;Col8_ENC_VISA;8840
E31IDMI07O;Col9_ENC_IMPUTB;9848
E31IDMI07O;ligne;9586
E31OPTY47E;code;8240
E31OPTY47E;dateMAJ;5315
E31OPTY47E;libelleEN;8312
E31OPTY47E;libelleFR;7015
E31OPTY47E;oppositionTypeID;9590
E31OPTY47E;userMAJ;5063
E31PAAF39N;affectationId;5832
E31PAAF39N;agMatricule;5261
E31PAAF39N;dateAffectation;8392
E31PAAF39N;dateMaj;7723
E31PAAF39N;paExecutionId;7962
E31PAAF39N;userMaj;8191
E31QSIN29E;activerT1;6090
E31QSIN29E;activerT2;8286
E31QSIN29E;activerT3;7570
E31QSIN29E;activerT4;5985
E31QSIN29E;chCode;6613
E31QSIN29E;dateMaj;5858
E31QSIN29E;exMillesime;9749
E31QSIN29E;montantTitre2Trimestre1;8490
E31QSIN29E;montantTitre2Trimestre2;7594
E31QSIN29E;montantTitre2Trimestre3;8946
E31QSIN29E;montantTitre2Trimestre4;9587
E31QSIN29E;montantTitre3Trimestre1;8087
E31QSIN29E;montantTitre3Trimestre2;9948
E31QSIN29E;montantTitre3Trimestre3;8634
E31QSIN29E;montantTitre3Trimestre4;8972
E31QSIN29E;montantTitre4Trimestre1;5171
E31QSIN29E;montantTitre4Trimestre2;7291
E31QSIN29E;montantTitre4Trimestre3;5341
E31QSIN29E;montantTitre4Trimestre4;7282
E31QSIN29E;montantTotal1;7653
E31QSIN29E;montantTotal2;6070
E31QSIN29E;montantTotal3;8557
E31QSIN29E;montantTotal4;5739
E31QSIN29E;qoutaSaisieIncompressibleID;8069
E31QSIN29E;trimestre1Id;6209
E31QSIN29E;trimestre2Id;5906
E31QSIN29E;trimestre3Id;6352
E31QSIN29E;trimestre4Id;6934
E31QSIN29E;userMaj;7504
E31VAPR70T;arCodeServEmetteur;7933
E31VAPR70T;chapitreDest;6176
E31VAPR70T;chapitreSource;5010
E31VAPR70T;dateInit;8559
E31VAPR70T;dateMaj;8357
E31VAPR70T;dateValid;7227
E31VAPR70T;etatID;7770
E31VAPR70T;exMillesime;5973
E31VAPR70T;modeleID;5164
E31VAPR70T;montant;5731
E31VAPR70T;sansBon;6945
E31VAPR70T;typeProjet;9284
E31VAPR70T;userInit;8406
E31VAPR70T;userMaj;6968
E31VAPR70T;userValid;6098
E31VAPR70T;virementID;5686
E31VAPR70T;virementProjetID;8041
E32AMTR80N;bonOrdonnancementID;7638
E32AMTR80N;chCode;6575
E32AMTR80N;exMillesime;8005
E32AMTR80N;isReliquat;6276
E32AMTR80N;ligneId;6384
E32AMTR80N;ligneIdActeJuridique;8862
E32AMTR80N;missionId;5217
E32AMTR80N;montantTTC;6485
E32AMTR80N;motifRejet;9555
E32AMTR80N;numBon;6804
E32AMTR80N;numBonCP;5680
E32AMTR80N;numBordereau;7400
E32AMTR80N;numeroMission;7812
E32AMTR80N;tmAgentLiaison;9479
E32AMTR80N;tmDateMAJ;6096
E32AMTR80N;tmDateTransmission;6728
E32AMTR80N;tmLibelleBordereau;9379
E32AMTR80N;tmLieuTransmission;6657
E32AMTR80N;tmNumBordereau;5168
E32AMTR80N;tmServiceDestinataire;9755
E32AMTR80N;tmServiceSource;8878
E32AMTR80N;tmTypeTransmission;7950
E32AMTR80N;tmUserMAJ;6839
E32AMTR80N;transmissionId;5205
E32BFLI52S;amId;8394
E32BFLI52S;dateMAJ;8000
E32BFLI52S;factureId;8397
E32BFLI52S;factureLigneId;6639
E32BFLI52S;numOrdre;7663
E32BFLI52S;prixUnitaire;8874
E32BFLI52S;quantite;7346
E32BFLI52S;tauxIR;5528
E32BFLI52S;tauxTVA;6222
E32BFLI52S;typeFacture;9316
E32BFLI52S;userMAJ;5144
