tableName;columnName;columnSequence;abbreviation;correspondance
D18DELI03O;ENC_FACTURE;7726;enfa;e77enfa26e
D18DELI03O;ENC_FOURNIS;7982;enfo;e79enfo82s
D18DELI03O;ENC_IMPUTB;9355;enim;e93enim55b
D18DELI03O;ENC_IMPUTT;8069;enim;e80enim69t
D18DELI03O;ENC_LIBELLE1;9017;el1e;e90el1e171
D18DELI03O;ENC_LIBELLE2;9074;el2e;e90el2e742
D18DELI03O;ENC_MARCHE;5074;enma;e50enma74e
D18DELI03O;ENC_MDR;6862;enmd;e68enmd62r
D18DELI03O;ENC_MDR_COMPTE;8967;emco;e89emco67e
D18DELI03O;ENC_MDR_IMPUT;8300;emim;e83emim00t
D18DELI03O;ENC_MDR_LIBELLE;9541;emli;e95emli41e
D18DELI03O;ENC_MTTAXE_ENG;5262;emen;e52emen62g
D18DELI03O;ENC_NB_REGL;6257;enre;e62enre57l
D18DELI03O;ENC_NBREGL;8392;ennb;e83ennb92l
D18DELI03O;ENC_ORIGINE;7538;enor;e75enor38e
D18DELI03O;ENC_PC;7184;enpc;e71enpc84c
D18DELI03O;ENC_PC2;8007;ep2e;e80ep2e072
D18DELI03O;ENC_PIECE;8083;enpi;e80enpi83e
D18DELI03O;ENC_PREC_MONTANT;5957;epmo;e59epmo57t
D18DELI03O;ENC_REGLE;8107;enre;e81enre07e
D18DELI03O;ENC_VISA;5655;envi;e56envi55a
D18DELI03O;VIDE1;9554;vi1v;v95vi1v541
D18DELI03O;VIDE2;7551;vi2v;v75vi2v512
D18DELI03O;VIDE3;8388;vi3v;v83vi3v883
D18DELI03O;VIDE8;8929;vi8v;v89vi8v298
D18DELI03O;VIDE9;5217;vi9v;v52vi9v179
D19DELM74O;ENC_BP;7064;enbp;e70enbp64p
D19DELM74O;ENC_CLASSIF;6841;encl;e68encl41f
D19DELM74O;ENC_CLE;8711;encl;e87encl11e
D19DELM74O;ENC_CODMIN;8863;enco;e88enco63n
D19DELM74O;ENC_DATE;5790;enda;e57enda90e
D19DELM74O;ENC_DATE_LIQ;9881;edli;e98edli81q
D19DELM74O;ENC_EMETTEUR;9407;enem;e94enem07r
D19DELM74O;ENC_EMI;8130;enem;e81enem30i
D19DELM74O;ENC_ETAB;5409;enet;e54enet09b
D19DELM74O;ENC_FACTURE;7691;enfa;e76enfa91e
D19DELM74O;ENC_FOURNIS;9932;enfo;e99enfo32s
D19DELM74O;ENC_IMPUTB;6763;enim;e67enim63b
D19DELM74O;ENC_IMPUTT;7138;enim;e71enim38t
D19DELM74O;ENC_LIBELLE1;8302;el1e;e83el1e021
D19DELM74O;ENC_LIBELLE2;6552;el2e;e65el2e522
D19DELM74O;ENC_MARCHE;9320;enma;e93enma20e
D19DELM74O;ENC_MDR;7651;enmd;e76enmd51r
D19DELM74O;ENC_MDR_COMPTE;5406;emco;e54emco06e
D19DELM74O;ENC_MDR_IMPUT;9271;emim;e92emim71t
D19DELM74O;ENC_MDR_LIBELLE;8774;emli;e87emli74e
D19DELM74O;ENC_MTTAXE_ENG;9042;emen;e90emen42g
D19DELM74O;ENC_NB_REGL;5551;enre;e55enre51l
D19DELM74O;ENC_NBREGL;8250;ennb;e82ennb50l
D19DELM74O;ENC_ORIGINE;8380;enor;e83enor80e
D19DELM74O;ENC_PC;7620;enpc;e76enpc20c
D19DELM74O;ENC_PC2;5794;ep2e;e57ep2e942
D19DELM74O;ENC_PIECE;7154;enpi;e71enpi54e
D19DELM74O;ENC_PREC_MONTANT;6699;epmo;e66epmo99t
D19DELM74O;ENC_REGLE;8083;enre;e80enre83e
D19DELM74O;ENC_VISA;6382;envi;e63envi82a
D19DELM74O;VIDE1;9197;vi1v;v91vi1v971
D19DELM74O;VIDE2;9136;vi2v;v91vi2v362
D19DELM74O;VIDE3;6699;vi3v;v66vi3v993
D19DELM74O;VIDE8;9124;vi8v;v91vi8v248
D19DELM74O;VIDE9;8010;vi9v;v80vi9v109
D21DITE27P;arCodeArticle;6640;coar;a66coar40e
D21DITE27P;AutDep;5950;aude;a59aude50p
D21DITE27P;importId;8753;imid;i87imid53d
D21DITE27P;imputIBIS;5260;imib;i52imib60s
D21DITE27P;ImputPROBMIS;7637;impr;i76impr37s
D21DITE27P;montant;7357;mont;m73mont57t
D21DITE27P;neCode;9712;code;n97code12e
D21DITE27P;paExecutionId;9439;exid;p94exid39d
D21DITE27P;pcCode;5590;code;p55code90e
D21DITE27P;pcLibelle;8293;libe;p82libe93e
D21DITE27P;region;5708;regi;r57regi08n
D26DEIM50T;arCodeArticle;8748;coar;a87coar48e
D26DEIM50T;AutDep;7516;aude;a75aude16p
D26DEIM50T;importId;5259;imid;i52imid59d
D26DEIM50T;imputIBIS;7879;imib;i78imib79s
D26DEIM50T;ImputPROBMIS;8616;impr;i86impr16s
D26DEIM50T;montant;9364;mont;m93mont64t
D26DEIM50T;neCode;9932;code;n99code32e
D26DEIM50T;pcCode;8992;code;p89code92e
D26DEIM50T;pcLibelle;7840;libe;p78libe40e
D26DEIM50T;region;9493;regi;r94regi93n
D32DEIM90T;arCodeArticle;9101;coar;a91coar01e
D32DEIM90T;AutDep;6998;aude;a69aude98p
D32DEIM90T;importId;7461;imid;i74imid61d
D32DEIM90T;imputIBIS;8717;imib;i87imib17s
D32DEIM90T;ImputPROBMIS;8798;impr;i87impr98s
D32DEIM90T;montant;7144;mont;m71mont44t
D32DEIM90T;neCode;6079;code;n60code79e
D32DEIM90T;pcCode;6128;code;p61code28e
D32DEIM90T;pcLibelle;8880;libe;p88libe80e
D32DEIM90T;region;7443;regi;r74regi43n
D46DEIM56T;arCodeArticle;9975;coar;a99coar75e
D46DEIM56T;AutDep;8047;aude;a80aude47p
D46DEIM56T;importId;9601;imid;i96imid01d
D46DEIM56T;imputIBIS;8526;imib;i85imib26s
D46DEIM56T;ImputPROBMIS;8245;impr;i82impr45s
D46DEIM56T;montant;5071;mont;m50mont71t
D46DEIM56T;neCode;7426;code;n74code26e
D46DEIM56T;pcCode;5885;code;p58code85e
D46DEIM56T;pcLibelle;8832;libe;p88libe32e
D46DEIM56T;region;8236;regi;r82regi36n
D50DOBO31N;CodeExo;5754;coex;c57coex54o
D50DOBO31N;EtatBon;5206;etbo;e52etbo06n
D50DOBO31N;FactTTC;6397;fatt;f63fatt97c
D50DOBO31N;MontantTTC;6398;mott;m63mott98c
D50DOBO31N;NumBon;5812;nubo;n58nubo12n
D50DOBO31N;NumCarnet;5333;nuca;n53nuca33t
D50DOBO31N;NumContrib;8272;nuco;n82nuco72b
D50DOBO31N;NumImputEco;7228;niec;n72niec28o
D50DOBO31N;StatutBon;9713;stbo;s97stbo13n
D50DOBO31N;StructBenef;5992;stbe;s59stbe92f
D50DOBO31N;TrimSem;8489;trse;t84trse89m
D55DOCA72T;CodeChapitre;5502;coch;c55coch02e
D55DOCA72T;CodeExo;8000;coex;c80coex00o
D55DOCA72T;CodeService;6462;cose;c64cose62e
D55DOCA72T;DateAffectCtrl;8288;dact;d82dact88l
D55DOCA72T;DateEnreg;6702;daen;d67daen02g
D55DOCA72T;DtSignBord;5592;dsbo;d55dsbo92d
D55DOCA72T;id;5372;idid;i53idid72d
D55DOCA72T;NumBonDebut;9331;nbde;n93nbde31t
D55DOCA72T;NumBonFin;5611;nbfi;n56nbfi11n
D55DOCA72T;NumBordDB;9771;nbdb;n97nbdb71b
D55DOCA72T;NumBordereau;7096;nubo;n70nubo96u
D55DOCA72T;NumCarnet;5736;nuca;n57nuca36t
D55DOCA72T;SiPPTE;9651;sipp;s96sipp51e
D55DOCA72T;Statut;8327;stat;s83stat27t
D55DOCA72T;TypeCarnet;7975;tyca;t79tyca75t
D55DOCA72T;UserMAJ;7833;usma;u78usma33j
dtproperties;id;7329;idid;i73idid29d
dtproperties;lvalue;8722;lval;l87lval22e
dtproperties;objectid;5165;obje;o51obje65d
dtproperties;property;6605;prop;p66prop05y
dtproperties;uvalue;8158;uval;u81uval58e
dtproperties;value;9299;valu;v92valu99e
dtproperties;version;6731;vers;v67vers31n
E10AJME66E;acteJuridiqueID;5277;ajid;a52ajid77d
E10AJME66E;acteJuridiqueMessageID;5534;ajmi;a55ajmi34d
E10AJME66E;actif;7969;acti;a79acti69f
E10AJME66E;caisseAvID;7869;caid;c78caid69d
E10AJME66E;chCode;8782;code;c87code82e
E10AJME66E;dateMaj;7057;dama;d70dama57j
E10AJME66E;exMillesime;8503;mill;e85mill03e
E10AJME66E;imputation;7747;impu;i77impu47n
E10AJME66E;message;6812;mess;m68mess12e
E10AJME66E;numCertificat;7958;nuce;n79nuce58t
E10AJME66E;numRegie;7848;nure;n78nure48e
E10AJME66E;objet;6597;obje;o65obje97t
E10AJME66E;userMaj;5696;usma;u56usma96j
E10AJME66E;userValidation;5608;usva;u56usva08n
E10BPCH23E;bnNumBon;5197;nubo;b51nubo97n
E10BPCH23E;codeBeneficiaire;9969;cobe;c99cobe69e
E10BPCH23E;dateLIQ;6097;dali;d60dali97q
E10BPCH23E;dateMaj;5603;dama;d56dama03j
E10BPCH23E;datePE;7304;dape;d73dape04e
E10BPCH23E;imputation;8402;impu;i84impu02n
E10BPCH23E;montantPE;6987;mope;m69mope87e
E10BPCH23E;pcCodeExecution;5990;coex;p59coex90n
E10BPCH23E;peID;8687;peid;p86peid87d
E10BPCH23E;rang;9041;rang;r90rang41g
E10BPCH23E;userMaj;6070;usma;u60usma70j
E10BPCH23E;verifie;7396;veri;v73veri96e
E10CAAP44E;caisseAvAvenantId;7176;caai;c71caai76d
E10CAAP44E;caisseAvAvenantPaId;7117;caap;c71caap17d
E10CAAP44E;montant;6420;mont;m64mont20t
E10CAAP44E;paExecutionId;7068;exid;p70exid68d
E10COHI37E;dateEnregistrement;9051;daen;d90daen51t
E10COHI37E;dateMaj;7862;dama;d78dama62j
E10COHI37E;descriptionFr;8255;defr;d82defr55r
E10COHI37E;descriptionUs;8859;deus;d88deus59s
E10COHI37E;dossierId;9240;doid;d92doid40d
E10COHI37E;etatEmission;9437;etem;e94etem37n
E10COHI37E;etatReception;8776;etre;e87etre76n
E10COHI37E;historiqueId;8109;hiid;h81hiid09d
E10COHI37E;nbrePieceJointe;5584;npjo;n55npjo84e
E10COHI37E;numBordEmission;8291;nbem;n82nbem91n
E10COHI37E;numBordReception;9048;nbre;n90nbre48n
E10COHI37E;ordre;5358;ordr;o53ordr58e
E10COHI37E;posteEmissionId;8559;peid;p85peid59d
E10COHI37E;posteReceptionId;7528;prid;p75prid28d
E10COHI37E;posteTraitementId;9861;ptid;p98ptid61d
E10COHI37E;userMaj;8518;usma;u85usma18j
E10DAAC48R;abbreviation;8436;abbr;a84abbr36n
E10DAAC48R;acteurID;6618;acid;a66acid18d
E10DAAC48R;dateMaj;8958;dama;d89dama58j
E10DAAC48R;libelle;6625;libe;l66libe25e
E10DAAC48R;userMaj;9925;usma;u99usma25j
E10DEBL41E;arCodeArticle;7639;coar;a76coar39e
E10DEBL41E;dateMAJ;5583;dama;d55dama83j
E10DEBL41E;deblocageId;8459;deid;d84deid59d
E10DEBL41E;deblocageLigneId;8132;dlid;d81dlid32d
E10DEBL41E;neCodeNatureEco;6260;cnec;n62cnec60o
E10DEBL41E;paAeDeblocage;5481;aede;p54aede81e
E10DEBL41E;paCpDeblocage;5596;cpde;p55cpde96e
E10DEBL41E;paExecutionId;6822;exid;p68exid22d
E10DEBL41E;userMaj;6119;usma;u61usma19j
E10DEDU88N;DateCreation;6017;dacr;d60dacr17n
E10DEDU88N;dateMaj;7816;dama;d78dama16j
E10DEDU88N;Description;5688;desc;d56desc88n
E10DEDU88N;exMillesime;5254;mill;e52mill54e
E10DEDU88N;LigneID;9568;liid;l95liid68d
E10DEDU88N;responsableId;6497;reid;r64reid97d
E10DEDU88N;typeProcedure;8721;typr;t87typr21e
E10DEDU88N;userCreation;5556;uscr;u55uscr56n
E10DEDU88N;userMaj;5804;usma;u58usma04j
E10DERI98B;beneficiaireId;9328;beid;b93beid28d
E10DERI98B;cle;8076;clec;c80clec76e
E10DERI98B;codeAgence;7464;coag;c74coag64e
E10DERI98B;codeBanque;7171;coba;c71coba71e
E10DERI98B;dateMaj;5872;dama;d58dama72j
E10DERI98B;description;5733;desc;d57desc33n
E10DERI98B;listeExmillesime;9613;liex;l96liex13e
E10DERI98B;numCompte;8943;nuco;n89nuco43e
E10DERI98B;ribId;9239;riid;r92riid39d
E10DERI98B;typeBenf;7169;tybe;t71tybe69f
E10DERI98B;userMaj;6212;usma;u62usma12j
E10LCPR68T;chCode;5418;code;c54code18e
E10LCPR68T;cni;9122;cnic;c91cnic22i
E10LCPR68T;code;6622;code;c66code22e
E10LCPR68T;dateDebut;7209;dade;d72dade09t
E10LCPR68T;dateDemande;6138;dade;d61dade38e
E10LCPR68T;dateFin;6519;dafi;d65dafi19n
E10LCPR68T;dateMaj;9653;dama;d96dama53j
E10LCPR68T;exMillesime;7860;mill;e78mill60e
E10LCPR68T;id;8240;idid;i82idid40d
E10LCPR68T;nom;7520;nomn;n75nomn20m
E10LCPR68T;numBon;7480;nubo;n74nubo80n
E10LCPR68T;numContribuable;7614;nuco;n76nuco14e
E10LCPR68T;userMaj;9775;usma;u97usma75j
E10PAMJ21L;dateOperation;6954;daop;d69daop54n
E10PAMJ21L;exMillesime;5340;mill;e53mill40e
E10PAMJ21L;id;7610;idid;i76idid10d
E10PAMJ21L;operation;7812;oper;o78oper12n
E10PAMJ21L;paExecutionId;9390;exid;p93exid90d
E10PAMJ21L;sfBudgetisationCodeNew;7196;sbcn;s71sbcn96w
E10PAMJ21L;sfBudgetisationCodeOld;6920;sbco;s69sbco20d
E10PAMJ21L;sfBudgetisationNumNew;6731;sbnn;s67sbnn31w
E10PAMJ21L;sfBudgetisationNumOld;9253;sbno;s92sbno53d
E10PAMJ21L;userMaj;6136;usma;u61usma36j
E10PRCH06E;beneficiaireCode;7499;beco;b74beco99e
E10PRCH06E;beneficiaireNom;9346;beno;b93beno46m
E10PRCH06E;chapitre;5681;chap;c56chap81e
E10PRCH06E;dateMAJ;9977;dama;d99dama77j
E10PRCH06E;exMillesime;5924;mill;e59mill24e
E10PRCH06E;precompteChapitreID;5114;pcid;p51pcid14d
E10PRCH06E;precompteID;8509;prid;p85prid09d
E10PRCH06E;userMAJ;7420;usma;u74usma20j
E11BARE29N;bcaId;6248;bcid;b62bcid48d
E11BARE29N;chCode;9935;code;c99code35e
E11BARE29N;dateAutorisation;5213;daau;d52daau13n
E11BARE29N;exMillesime;7511;mill;e75mill11e
E11BARE29N;id;5014;idid;i50idid14d
E11BARE29N;nbreAutorisation;5241;nbau;n52nbau41n
E11BARE29N;numBonCommande;5608;nbco;n56nbco08e
E11BARE29N;userAutorisation;8862;usau;u88usau62n
E11CAPV35E;caisseAvProcesVerbalPieceJustificativeDispoTypeId;9286;capv;c92capv86d
E11CAPV35E;libelleEN;9337;lien;l93lien37n
E11CAPV35E;libelleFR;7121;lifr;l71lifr21r
E11CERT89T;acteJuridiqueID;7103;ajid;a71ajid03d
E11CERT89T;agMatriculeResp;5868;mare;a58mare68p
E11CERT89T;certificatId;6915;ceid;c69ceid15d
E11CERT89T;chCodeChapitre;5150;coch;c51coch50e
E11CERT89T;controleFinancierID;6831;cfid;c68cfid31d
E11CERT89T;dateGeneration;8767;dage;d87dage67n
E11CERT89T;dernier;5837;dern;d58dern37r
E11CERT89T;exMillesime;6658;mill;e66mill58e
E11CERT89T;userMaj;9585;usma;u95usma85j
E11DAJO15L;dacID;7638;daid;d76daid38d
E11DAJO15L;dateOperation;9791;daop;d97daop91n
E11DAJO15L;id;8912;idid;i89idid12d
E11DAJO15L;numeroDAC;9241;nuda;n92nuda41c
E11DAJO15L;operation;6110;oper;o61oper10n
E11DAJO15L;userMaj;7066;usma;u70usma66j
E11OSAD86E;code;7026;code;c70code26e
E11OSAD86E;dateCreation;9673;dacr;d96dacr73n
E11OSAD86E;dateMAJ;9433;dama;d94dama33j
E11OSAD86E;descriptionEn;9082;deen;d90deen82n
E11OSAD86E;descriptionFr;9772;defr;d97defr72r
E11OSAD86E;libelleEn;8972;lien;l89lien72n
E11OSAD86E;libelleFr;7393;lifr;l73lifr93r
E11OSAD86E;organigrammeID;8763;orid;o87orid63d
E11OSAD86E;organisationID;9996;orid;o99orid96d
E11OSAD86E;referenceCreation;9636;recr;r96recr36n
E11OSAD86E;structureAdministrativeID;6889;said;s68said89d
E11OSAD86E;structureMereID;9541;smid;s95smid41d
E11OSAD86E;typeServiceID;6764;tsid;t67tsid64d
E11OSAD86E;userMAJ;8600;usma;u86usma00j
E11QLIM17N;chCode;9185;code;c91code85e
E11QLIM17N;dateMaj;6408;dama;d64dama08j
E11QLIM17N;exMillesime;9268;mill;e92mill68e
E11QLIM17N;quotaLettreId;9234;qlid;q92qlid34d
E11QLIM17N;trimestreId;5538;trid;t55trid38d
E11QLIM17N;userMaj;7519;usma;u75usma19j
E12ANDE35N;ACCOMPTE;8225;acco;a82acco25e
E12ANDE35N;acteJuridiqueID;7261;ajid;a72ajid61d
E12ANDE35N;annulationDefinitive;6144;ande;a61ande44e
E12ANDE35N;arCode;9707;code;a97code07e
E12ANDE35N;avecMemoireDepense;5916;amde;a59amde16e
E12ANDE35N;benefAgent;8885;beag;b88beag85t
E12ANDE35N;benefChapitre;5287;bech;b52bech87e
E12ANDE35N;benefCode;7467;beco;b74beco67e
E12ANDE35N;benefContribuable;9183;beco;b91beco83e
E12ANDE35N;benefDescription;6071;bede;b60bede71n
E12ANDE35N;benefDesignation;5490;bede;b54bede90n
E12ANDE35N;benefStructure;6777;best;b67best77e
E12ANDE35N;chCode;6523;code;c65code23e
E12ANDE35N;contribuableRibId;5869;crid;c58crid69d
E12ANDE35N;dateAnnulation;5415;daan;d54daan15n
E12ANDE35N;dateMaj;9186;dama;d91dama86j
E12ANDE35N;dateSignature;9311;dasi;d93dasi11e
E12ANDE35N;dateValidation;9915;dava;d99dava15n
E12ANDE35N;decisionID;5052;deid;d50deid52d
E12ANDE35N;decisionIdDuplication;6841;didu;d68didu41n
E12ANDE35N;decisionSaisi;6467;desa;d64desa67i
E12ANDE35N;duplicationId;5313;duid;d53duid13d
E12ANDE35N;etat;7337;etat;e73etat37t
E12ANDE35N;exMillesime;5546;mill;e55mill46e
E12ANDE35N;fsCode;8080;fsco;f80fsco80e
E12ANDE35N;HT;6294;htht;h62htht94t
E12ANDE35N;imputation;9312;impu;i93impu12n
E12ANDE35N;libelleAuProfitDe;7303;lapd;l73lapd03e
E12ANDE35N;libelleAutorisation;9552;liau;l95liau52n
E12ANDE35N;ligneId;9432;liid;l94liid32d
E12ANDE35N;ligneIdActeJuridique;5449;liaj;l54liaj49e
E12ANDE35N;matriculeOrdo;6984;maor;m69maor84o
E12ANDE35N;modeleID;7925;moid;m79moid25d
E12ANDE35N;montantAutEngag;9594;maen;m95maen94g
E12ANDE35N;motif;6801;moti;m68moti01f
E12ANDE35N;NAP;9197;napn;n91napn97p
E12ANDE35N;numCertificat;5294;nuce;n52nuce94t
E12ANDE35N;numCompte;7820;nuco;n78nuco20e
E12ANDE35N;numCourrier;6331;nuco;n63nuco31r
E12ANDE35N;numRIB;5182;nuri;n51nuri82b
E12ANDE35N;objet;9632;obje;o96obje32t
E12ANDE35N;paExecutionId;9194;exid;p91exid94d
E12ANDE35N;PENALITE;5715;pena;p57pena15e
E12ANDE35N;PRECOMPTESURLOYER;7565;prec;p75prec65r
E12ANDE35N;reference;9097;refe;r90refe97e
E12ANDE35N;responsableId;8930;reid;r89reid30d
E12ANDE35N;RG;6318;rgrg;r63rgrg18g
E12ANDE35N;sansMemoireDepenseAvecTaxe;6173;smda;s61smda73e
E12ANDE35N;sansMemoireDepenseSansTaxe;8336;smds;s83smds36e
E12ANDE35N;TAXE;7536;taxe;t75taxe36e
E12ANDE35N;texteAmpliation;6674;team;t66team74n
E12ANDE35N;texteArticle;9510;tear;t95tear10e
E12ANDE35N;texteVu;9595;tevu;t95tevu95u
E12ANDE35N;titreSignataire;8865;tisi;t88tisi65e
E12ANDE35N;typeDepense;5634;tyde;t56tyde34e
E12ANDE35N;typeProcedure;7565;typr;t75typr65e
E12ANDE35N;typeTaxeId;6685;ttid;t66ttid85d
E12ANDE35N;userAnnulation;5860;usan;u58usan60n
E12ANDE35N;userMaj;6054;usma;u60usma54j
E12ANDE35N;userValidation;5898;usva;u58usva98n
E12BORR32T;bnCodeBeneficiaire;5858;cobe;b58cobe58e
E12BORR32T;bnMontantTTC;9280;mott;b92mott80c
E12BORR32T;bnNumBon;8690;nubo;b86nubo90n
E12BORR32T;bnObjet;9449;obje;b94obje49t
E12BORR32T;bonOrdonnancementID;8230;boid;b82boid30d
E12BORR32T;chCode;5817;code;c58code17e
E12BORR32T;exMillesime;9937;mill;e99mill37e
E12BORR32T;numBordereau;7129;nubo;n71nubo29u
E12BORR32T;receptionRejetId;9395;rrid;r93rrid95d
E12BORR32T;tmAgentLiaison;6861;agli;t68agli61n
E12BORR32T;tmDateMAJ;5339;dama;t53dama39j
E12BORR32T;tmDateTransmission;7249;datr;t72datr49n
E12BORR32T;tmLibelleBordereau;7036;libo;t70libo36u
E12BORR32T;tmLieuTransmission;6215;litr;t62litr15n
E12BORR32T;tmMotifRejet;5539;more;t55more39t
E12BORR32T;tmNumBordereau;8906;nubo;t89nubo06u
E12BORR32T;tmOdDate;5133;odda;t51odda33e
E12BORR32T;tmOdMontant;9680;odmo;t96odmo80t
E12BORR32T;tmServiceDestinataire;6356;sede;t63sede56e
E12BORR32T;tmServiceSource;8012;seso;t80seso12e
E12BORR32T;tmTypeTransmission;7359;tytr;t73tytr59n
E12BORR32T;tmUserMAJ;7643;usma;t76usma43j
E12COFI53R;abbreviationFR;6675;abfr;a66abfr75r
E12COFI53R;abbreviationUS;5707;abus;a57abus07s
E12COFI53R;code;7405;code;c74code05e
E12COFI53R;codeAT;6673;coat;c66coat73t
E12COFI53R;codeControle;5291;coco;c52coco91e
E12COFI53R;codeDepartement;7677;code;c76code77t
E12COFI53R;codeLocalite;9418;colo;c94colo18e
E12COFI53R;codeRegion;6263;core;c62core63n
E12COFI53R;controleFinancierID;5173;cfid;c51cfid73d
E12COFI53R;dateMaj;9655;dama;d96dama55j
E12COFI53R;libelleFR;8485;lifr;l84lifr85r
E12COFI53R;libelleUS;9420;lius;l94lius20s
E12COFI53R;typeControle;9598;tyco;t95tyco98e
E12COFI53R;userMaj;5349;usma;u53usma49j
E12COMA98E;abbreviationAnglais;6678;aban;a66aban78s
E12COMA98E;abbreviationFrancais;7236;abfr;a72abfr36s
E12COMA98E;commissionId;7454;coid;c74coid54d
E12COMA98E;dateMaj;5577;dama;d55dama77j
E12COMA98E;exMillesime;9585;mill;e95mill85e
E12COMA98E;libelleAnglais;6764;lian;l67lian64s
E12COMA98E;libelleFrancais;7612;lifr;l76lifr12s
E12COMA98E;userMaj;6858;usma;u68usma58j
E12ITMA99E;dateMaj;7045;dama;d70dama45j
E12ITMA99E;immoGenreId;5548;igid;i55igid48d
E12ITMA99E;immoTypeMarqueId;7208;itmi;i72itmi08d
E12ITMA99E;libelleFr;5972;lifr;l59lifr72r
E12ITMA99E;libelleUs;7259;lius;l72lius59s
E12ITMA99E;userMaj;8741;usma;u87usma41j
E12PREC43E;beneficiaireCode;5728;beco;b57beco28e
E12PREC43E;beneficiaireNom;7916;beno;b79beno16m
E12PREC43E;dateDelai;8796;dade;d87dade96i
E12PREC43E;dateMAJ;7001;dama;d70dama01j
E12PREC43E;exMillesime;9713;mill;e97mill13e
E12PREC43E;isPermanent;6760;ispe;i67ispe60t
E12PREC43E;montant;5399;mont;m53mont99t
E12PREC43E;motifs;8686;moti;m86moti86s
E12PREC43E;precompteID;7416;prid;p74prid16d
E12PREC43E;userMAJ;5387;usma;u53usma87j
E13CUPT49T;chcode;8454;chco;c84chco54e
E13CUPT49T;dateMaj;6245;dama;d62dama45j
E13CUPT49T;designationFr;5756;defr;d57defr56r
E13CUPT49T;exMillesime;5249;mill;e52mill49e
E13CUPT49T;posteTraitementId;7782;ptid;p77ptid82d
E13CUPT49T;userMaj;5709;usma;u57usma09j
E13CUPT49T;userPosteTraitement;9276;uptr;u92uptr76t
E13CUPT49T;userPosteTraitementId;6648;upti;u66upti48d
E13IMMO93N;administrationCentrale;6341;adce;a63adce41e
E13IMMO93N;arrondissementID;8810;arid;a88arid10d
E13IMMO93N;chCode;5557;code;c55code57e
E13IMMO93N;codeImmo;9307;coim;c93coim07o
E13IMMO93N;communeID;7281;coid;c72coid81d
E13IMMO93N;dateAcquisitionImmo;8157;daim;d81daim57o
E13IMMO93N;dateMaj;7737;dama;d77dama37j
E13IMMO93N;departementID;6705;deid;d67deid05d
E13IMMO93N;exMillesime;8650;mill;e86mill50e
E13IMMO93N;factureLigneId;6827;flid;f68flid27d
E13IMMO93N;fonctionMaterielRoulant;9665;fmro;f96fmro65t
E13IMMO93N;genreMaterielRoulant;5828;gmro;g58gmro28t
E13IMMO93N;groupementID;9086;grid;g90grid86d
E13IMMO93N;immobilisationID;6774;imid;i67imid74d
E13IMMO93N;imputationBudgetaire;9144;imbu;i91imbu44e
E13IMMO93N;imputationComptable;6576;imco;i65imco76e
E13IMMO93N;lieuDit;9998;lidi;l99lidi98t
E13IMMO93N;marqueMaterielRoulant;9662;mmro;m96mmro62t
E13IMMO93N;materiauxUtilise;7246;maut;m72maut46e
E13IMMO93N;natureMaterielRoulant;8340;nmro;n83nmro40t
E13IMMO93N;nbreAnneeAmortissement;8053;naam;n80naam53t
E13IMMO93N;nbreEtage;7749;nbet;n77nbet49e
E13IMMO93N;nomDuBatiment;9574;ndba;n95ndba74t
E13IMMO93N;numChassis;9120;nuch;n91nuch20s
E13IMMO93N;numOrdreCh;6687;noch;n66noch87h
E13IMMO93N;paysID;5441;paid;p54paid41d
E13IMMO93N;prixAcquisitionImmo;7237;paim;p72paim37o
E13IMMO93N;puissanceMaterielRoullant;9903;pmro;p99pmro03t
E13IMMO93N;pvReceptionID;8494;prid;p84prid94d
E13IMMO93N;refMercuriale;5859;reme;r58reme59e
E13IMMO93N;regionID;5035;reid;r50reid35d
E13IMMO93N;rue;7393;ruer;r73ruer93e
E13IMMO93N;superficieBatiment;9112;suba;s91suba12t
E13IMMO93N;superficieTerrain;7757;sute;s77sute57n
E13IMMO93N;typeImmobilisationID;7041;tiid;t70tiid41d
E13IMMO93N;typeMaterielRoulant;5296;tmro;t52tmro96t
E13IMMO93N;typeOperationImmo;7978;toim;t79toim78o
E13IMMO93N;userMaj;5611;usma;u56usma11j
E13IMMO93N;villageID;5880;viid;v58viid80d
E13IMMO93N;zoneUrbanisme;8298;zour;z82zour98e
E14CACA22D;caisseAvClotureAccordId;7548;caca;c75caca48d
E14CACA22D;caisseAvId;6269;caid;c62caid69d
E14CACA22D;dateAccord;8467;daac;d84daac67d
E14CACA22D;numCaisse;6245;nuca;n62nuca45e
E14CACA22D;siAccord;9219;siac;s92siac19d
E14CACA22D;userAccord;8193;usac;u81usac93d
E14OBRE11E;acId;6937;acid;a69acid37d
E14OBRE11E;ajustementAE;5460;ajae;a54ajae60e
E14OBRE11E;ajustementCP;5744;ajcp;a57ajcp44p
E14OBRE11E;arCode;9374;code;a93code74e
E14OBRE11E;atId;5161;idid;a51idid61d
E14OBRE11E;chCode;9650;code;c96code50e
E14OBRE11E;dateApplication;7315;daap;d73daap15n
E14OBRE11E;dateMaj;7232;dama;d72dama32j
E14OBRE11E;description;9133;desc;d91desc33n
E14OBRE11E;exclureABS;6138;exab;e61exab38s
E14OBRE11E;exclureDelegue;5305;exde;e53exde05e
E14OBRE11E;exMillesime;9285;mill;e92mill85e
E14OBRE11E;forcerApplication;6698;foap;f66foap98n
E14OBRE11E;isPrelevement;9872;ispr;i98ispr72t
